,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE,NEAREST_NATIONAL_PARK_NAME
78,22002029035,07/08/02,18.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,76,E,7,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,151052,N,2390455.18,2407316.427,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.82874,143.75559,3352,Brisbane Ranges National Park
79,22002034029,08/10/02,22.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,90,F,3,5,Dark No street lights,1,2,1,0,0,1,1,5,Not at intersection,2,100,159236,N,2313106.007,2377462.155,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.08532,142.86956,3272,Port Campbell National Park
80,22002034033,23/09/02,19.40.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,90,B,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,159237,N,2291509.677,2376929.427,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.08552,142.62333,3264,Port Campbell National Park
81,22002035320,12/10/02,11.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,585,U,2,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,151124,N,2439930.497,2447243.623,MOORABOOL,WESTERN REGION,SMALL_TOWNS,-37.4735,144.32083,3458,Brisbane Ranges National Park
82,22002036158,21/09/02,10.15.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,100,H,6,1,Day,1,4,4,0,0,0,1,5,Not at intersection,2,100,159244,N,2363324.378,2301130.691,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.78152,143.42752,3238,Port Campbell National Park
83,22002038033,07/11/02,07.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,73,C,2,2,Dusk/Dawn,1,1,0,1,0,0,1,5,Not at intersection,3,100,159257,N,2242702.904,2435394.224,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.54674,142.08766,3314,Grampians National Park
84,22002039855,28/11/02,20.35.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,72,E,4,5,Dark No street lights,1,1,1,0,0,0,1,4,Multiple intersection,2,100,159268,N,2216366.154,2425024.422,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.63249,141.78581,3300,Mount Eccles National Park
85,22002040382,03/12/02,00.20.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,25,A,11,5,Dark No street lights,2,2,1,1,0,0,1,5,Not at intersection,2,100,141935,N,2478411.78,2413378.372,BRIMBANK,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.78032,144.75493,3023,Organ Pipes National Park
86,22002041491,12/12/02,06.50.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,71,C,2,2,Dusk/Dawn,1,1,0,1,0,0,1,5,Not at intersection,3,100,159282,N,2156800.504,2430719.613,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.5612,141.11411,3311,Lower Glenelg National Park
87,22002041638,26/08/02,06.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,435,G,5,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,151180,N,2451170.827,2417118.889,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.74559,144.44593,3340,Brisbane Ranges National Park
88,22003000056,22/12/02,14.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,58,G,9,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,180720,N,2404829.887,2450155.929,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.44434,143.92437,3363,Brisbane Ranges National Park
89,22003000061,18/12/02,23.10.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,75,F,9,5,Dark No street lights,1,2,0,1,0,1,2,5,Not at intersection,3,100,158332,N,2351433.263,2390893.009,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.97128,143.30908,3324,Port Campbell National Park
90,22003001054,27/12/02,10.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,76,E,6,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,151198,N,2390573.764,2412778.806,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.77954,143.75775,3352,Brisbane Ranges National Park
91,22003001311,04/01/03,11.15.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,76,D,5,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,17457,N,2385495.966,2418732.728,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.72529,143.70103,3351,Brisbane Ranges National Park
92,22003002075,05/01/03,01.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,72,E,9,5,Dark No street lights,1,3,0,2,0,1,2,5,Not at intersection,3,100,17067,N,2215669.461,2389685.087,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.95051,141.76431,3303,Mount Eccles National Park
93,22003002295,05/01/03,22.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,578,D,5,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,22785,N,2399281.87,2427056.251,BALLARAT,WESTERN REGION,RURAL_VICTORIA,-37.65189,143.85854,3357,Brisbane Ranges National Park
94,22003002421,11/01/03,22.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,53,H,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,182120,N,2182619.713,2480335.072,WEST WIMMERA,WESTERN REGION,RURAL_VICTORIA,-37.12354,141.42724,3317,Little Desert National Park
95,22003003017,15/01/03,22.00.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,551,S,6,9,Unknown,1,2,0,2,0,0,1,5,Not at intersection,3,100,182124,N,2344363.332,2542606.053,NORTHERN GRAMPIANS,WESTERN REGION,RURAL_VICTORIA,-36.6032,143.26018,3478,Kara Kara National Park
96,22003003191,18/01/03,02.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,76,H,4,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,182126,N,2411808.524,2426042.408,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.6623,144.00037,3352,Brisbane Ranges National Park
97,22003004439,15/12/02,09.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,93,D,8,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,999,151243,O,2423840.735,2346319.042,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.38157,144.12848,3230,Great Otway National Park
98,22003004568,21/01/03,19.20.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,73,D,8,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,159317,N,2252292.833,2398472.877,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.88186,142.18378,3300,Mount Eccles National Park
99,22003004586,19/01/03,00.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,58,G,8,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,182130,N,2405466.973,2453432.846,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.41488,143.93198,3364,Brisbane Ranges National Park
100,22003006238,17/02/03,17.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,71,F,4,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,188163,N,2174847.171,2419845.137,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.66557,141.31347,3311,Lower Glenelg National Park
101,22003008305,03/03/03,11.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,92,E,8,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,151279,N,2391467.756,2340673.811,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.42917,143.75721,3243,Great Otway National Park
102,22003008559,09/03/03,18.15.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,92,C,7,1,Day,1,2,1,0,0,1,1,1,Cross intersection,2,100,159336,N,2380699.589,2352643.675,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.32004,143.63589,3249,Great Otway National Park
103,22003010220,15/03/03,21.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,330,J,1,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,143311,N,2462365.971,2432092.402,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.61119,144.57372,3337,Organ Pipes National Park
104,22003011100,23/03/03,01.15.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,59,D,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,182169,N,2425743.156,2466417.316,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.2997,144.16234,3461,Brisbane Ranges National Park
105,22003011418,17/03/03,21.20.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,71,D,8,5,Dark No street lights,1,2,0,2,0,0,1,5,Not at intersection,3,100,158339,N,2163428.156,2390782.152,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.92317,141.1709,3304,Lower Glenelg National Park
106,22003014508,26/04/03,12.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,56,B,4,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,22996,N,2286763.764,2477689.391,ARARAT,WESTERN REGION,RURAL_VICTORIA,-37.17682,142.59822,3381,Grampians National Park
107,22003014543,28/04/03,18.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,59,D,9,3,Dark Street lights on,1,1,0,1,0,0,2,5,Not at intersection,3,100,182188,N,2423598.084,2449281.301,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.45394,144.13639,3461,Brisbane Ranges National Park
108,22003014550,03/05/03,19.15.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,575,L,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,159362,N,2383671.215,2425643.208,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.66281,143.68142,3351,Brisbane Ranges National Park
109,22003014984,18/04/03,13.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,71,F,4,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,158343,N,2173069.549,2417842.03,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.68299,141.29245,3311,Lower Glenelg National Park
110,22003016571,11/05/03,08.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,93,C,9,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,80,151371,N,2422867.935,2339087.85,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.44662,144.11658,3231,Great Otway National Park
111,22003018589,02/06/03,06.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,88,B,2,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,186064,N,2199591.643,2381283.796,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.02109,141.57806,3303,Cobboboonee National Park
112,22003019121,09/06/03,13.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,57,J,2,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,182222,N,2361768.443,2494139.982,PYRENEES,WESTERN REGION,RURAL_VICTORIA,-37.04264,143.44587,3467,Kara Kara National Park
113,22003019245,08/06/03,14.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,55,G,2,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,180735,N,2263318.449,2495120.656,NORTHERN GRAMPIANS,WESTERN REGION,RURAL_VICTORIA,-37.01417,142.33976,3401,Grampians National Park
114,22003020719,17/06/03,06.20.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,76,F,8,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,151410,N,2395744.018,2396094.742,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.93045,143.81408,3330,Brisbane Ranges National Park
115,22003020878,02/06/03,10.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,91,B,6,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,23876,N,2326524.124,2355601.778,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.28482,143.01728,3266,Port Campbell National Park
116,22003022308,30/06/03,05.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,89,J,7,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,80,186069,N,2278401.93,2347569.547,WARRNAMBOOL,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.34686,142.46507,3280,Mount Eccles National Park
117,22003024222,19/07/03,02.50.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,91,F,6,5,Dark No street lights,1,2,0,2,0,0,1,5,Not at intersection,3,100,186075,N,2347023.265,2359504.183,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.25329,143.25234,3260,Port Campbell National Park
118,22003024405,18/07/03,23.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,76,E,5,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,186076,N,2393799.434,2418542.32,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.72799,143.79519,3352,Brisbane Ranges National Park
119,22003025603,30/07/03,18.00.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40,419,E,7,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,151452,N,2433359.642,2385524.54,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.02914,144.24098,3331,Brisbane Ranges National Park
120,22003026722,02/08/03,10.50.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,76,G,4,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,80,23858,N,2403893.859,2423650.519,BALLARAT,WESTERN REGION,RURAL_VICTORIA,-37.68306,143.91036,3352,Brisbane Ranges National Park
121,22003028745,27/08/03,05.50.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,90,H,9,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,158222,N,2320423.894,2334127.398,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.47704,142.94228,3268,Port Campbell National Park
122,22003029494,05/09/03,03.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,59,C,9,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,149462,N,2422385.227,2451035.072,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.43804,144.12286,3461,Brisbane Ranges National Park
123,22003032855,22/09/03,05.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,56,G,6,2,Dusk/Dawn,1,2,1,0,0,1,1,5,Not at intersection,2,80,15161,O,2312711.688,2469100.327,ARARAT,WESTERN REGION,RURAL_VICTORIA,-37.25975,142.88824,3377,Grampians National Park
124,22003032915,04/10/03,09.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,40,G,9,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,60,149501,N,2263724.609,2498896.039,HORSHAM,WESTERN REGION,RURAL_VICTORIA,-36.98026,142.34551,3401,Grampians National Park
125,22003034346,17/10/03,09.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,55,J,8,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,149486,N,2277846.693,2451800.729,ARARAT,WESTERN REGION,RURAL_VICTORIA,-37.40797,142.49014,3379,Grampians National Park
126,22003036993,01/11/03,20.40.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,89,D,8,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,149863,N,2252772.652,2342748.566,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.38377,142.17041,3284,Mount Eccles National Park
127,22003038880,22/11/03,22.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,466,B,9,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,80,151573,N,2443801.08,2365354.519,GEELONG,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.21153,144.35835,3216,Point Nepean National Park
128,22003039932,30/11/03,21.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,73,E,7,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,149875,N,2258057.498,2403747.367,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.83588,142.25102,3289,Mount Eccles National Park
129,22004002528,03/01/04,16.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,93,B,7,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,146969,N,2412787.458,2347995.619,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.36549,144.0022,3241,Great Otway National Park
130,22004004131,19/01/04,06.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,43,E,9,2,Dusk/Dawn,1,1,1,0,0,0,1,5,Not at intersection,2,100,223133,N,2389792.845,2499523.476,CENTRAL GOLDFIELDS,WESTERN REGION,RURAL_VICTORIA,-36.99783,143.76169,3465,Kara Kara National Park
131,22004006921,13/02/04,21.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,76,H,4,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,147563,N,2411165.548,2426808.364,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.65533,143.99318,3352,Brisbane Ranges National Park
132,22004007659,01/03/04,07.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,58,D,6,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,188813,N,2388454.816,2469840.702,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.26515,143.74225,3370,Kara Kara National Park
133,22004007857,07/03/04,01.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,88,H,4,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,188814,N,2232250.176,2367586.627,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.15442,141.9448,3304,Mount Eccles National Park
134,22004007862,26/02/04,07.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,53,F,3,2,Dusk/Dawn,1,1,0,1,0,0,2,1,Cross intersection,3,100,53396,I,2169294.232,2482618.231,WEST WIMMERA,WESTERN REGION,RURAL_VICTORIA,-37.09838,141.27839,3318,Little Desert National Park
135,22004008088,22/02/04,11.20.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,59,D,7,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,80,188817,N,2428102.619,2459641.562,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.36094,144.1883,3461,Brisbane Ranges National Park
136,22004008833,11/03/04,06.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,76,E,3,2,Dusk/Dawn,3,3,0,1,0,2,1,2,T intersection,3,100,48979,I,2390206.215,2432041.996,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.60595,143.75643,3351,Brisbane Ranges National Park
137,22004009336,08/03/04,10.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,93,D,7,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,147985,N,2426364.131,2350257.191,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.3463,144.15775,3230,Great Otway National Park
138,22004009828,23/03/04,23.40.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,41,E,9,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,188829,N,2302893.195,2500191.409,NORTHERN GRAMPIANS,WESTERN REGION,RURAL_VICTORIA,-36.97762,142.78572,3380,Grampians National Park
139,22004010655,28/03/04,13.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,42,G,8,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,188835,N,2350916.048,2507236.413,PYRENEES,WESTERN REGION,RURAL_VICTORIA,-36.92297,143.32647,3477,Kara Kara National Park
140,22004011920,08/04/04,07.15.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,92,C,6,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,188844,N,2380235.499,2353541.565,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.31189,143.63073,3249,Great Otway National Park
141,22004013218,06/04/04,23.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,43,E,7,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,148497,N,2389719.077,2513908.593,CENTRAL GOLDFIELDS,NORTHERN REGION,RURAL_VICTORIA,-36.86819,143.76296,3472,Kara Kara National Park
142,22004016664,04/04/04,12.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,71,B,7,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,188877,N,2150313.847,2395895.621,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.8723,141.0243,3304,Lower Glenelg National Park
143,22004016859,11/05/04,05.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,58,C,7,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,188157,N,2379461.686,2458580.074,BALLARAT,WESTERN REGION,RURAL_VICTORIA,-37.36551,143.63905,3352,Kara Kara National Park
144,22004020205,13/06/04,17.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,43,C,6,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,60,186515,N,2377943.341,2522211.664,CENTRAL GOLDFIELDS,WESTERN REGION,RURAL_VICTORIA,-36.79192,143.63223,3472,Kara Kara National Park
145,22004022286,06/07/04,05.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,435,D,11,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,186664,N,2446073.62,2405581.784,GEELONG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.84926,144.38725,3340,Brisbane Ranges National Park
146,22004022336,27/06/04,00.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,90,E,5,5,Dark No street lights,1,3,2,0,0,1,2,5,Not at intersection,2,100,186542,N,2304202.999,2361195.684,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.22998,142.76376,3264,Port Campbell National Park
